YEAR,ETHNIC_BEL,ETHNIC_UKR,ETHNIC_GER,ETHNIC_POL,ETHNIC_ARMENIAN,ETHNIC_GREEK,ETHNIC_JEWISH,ETHNIC_KABARDIN,ETHNIC_KALMYK,ETHNIC_CHINESE,ETHNIC_KOREAN,ETHNIC_LATVIAN,ETHNIC_LITHUANIAN,ETHNIC_OSSETIAN,ETHNIC_ESTONIAN,ETHNIC_TATAR,ETHNIC_CHECHEN,ger_surname,n
1931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589
1931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29
1931,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53660
1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1825
1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1625
1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4
1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72
1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6
1932,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57
1932,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27
1932,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1932,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99
1932,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9
1932,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70
1932,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,134
1932,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6
1932,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1932,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,313
1932,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1932,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,96
1932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,204
1932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15
1932,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1932,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58
1932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724
1932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
1932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1932,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1932,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
1932,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91
1932,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930
1932,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
1932,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5872
1932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124
1932,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79135
1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2568
1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32
1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,921
1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8
1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,211
1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16
1933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,101
1933,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54
1933,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
1933,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1933,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,198
1933,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15
1933,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53
1933,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64
1933,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1933,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,349
1933,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6
1933,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,82
1933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,308
1933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,29
1933,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
1933,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47
1933,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284
1933,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34
1933,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1933,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1933,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
1933,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,160
1933,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965
1933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
1933,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1933,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5931
1933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105
1933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1933,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
1933,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13303
1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,616
1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,210
1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29
1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7
1934,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34
1934,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
1934,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41
1934,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6
1934,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40
1934,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28
1934,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1934,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52
1934,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4
1934,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,164
1934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8
1934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
1934,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27
1934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
1934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
1934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1934,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172
1934,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,281
1934,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422
1934,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
1934,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1934,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1934,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467
1934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13
1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35721
1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2471
1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,358
1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69
1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
1935,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45
1935,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33
1935,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1935,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,89
1935,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3
1935,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57
1935,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1935,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51
1935,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100
1935,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
1935,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29
1935,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,543
1935,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,40
1935,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1935,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
1935,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,121
1935,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1935,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416
1935,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
1935,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1935,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1935,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193
1935,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,305
1935,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1935,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
1935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034
1935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
1935,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1935,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
1935,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25311
1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,844
1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,368
1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,108
1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11
1936,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46
1936,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75
1936,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
1936,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1936,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,138
1936,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10
1936,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66
1936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61
1936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1936,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90
1936,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
1936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
1936,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1915
1936,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,111
1936,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20
1936,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,285
1936,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1936,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551
1936,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
1936,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1936,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1936,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
1936,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,333
1936,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
1936,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311
1936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
1936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1936,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17
1936,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143
1936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25
1936,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1936,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283834
1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9798
1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66
1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5741
1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,23
1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2201
1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,160
1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10
1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4
1937,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1006
1937,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,663
1937,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,17
1937,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1937,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5416
1937,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,523
1937,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
1937,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,674
1937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5
1937,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,330
1937,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12
1937,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
1937,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1215
1937,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,27
1937,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,894
1937,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6763
1937,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,523
1937,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
1937,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
1937,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1937,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
1937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,557
1937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1937,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,506
1937,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1937,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13156
1937,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,493
1937,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
1937,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
1937,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
1937,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
1937,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1937,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30
1937,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
1937,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2099
1937,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3169
1937,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1937,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
1937,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1937,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1937,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
1937,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15
1937,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1937,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1937,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1937,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
1937,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1937,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1937,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
1937,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14382
1937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111
1937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1937,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
1937,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1937,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1937,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1937,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
1937,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
1937,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1937,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1937,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1937,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18907
1937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345
1937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
1937,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1937,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1937,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
1937,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1937,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1937,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1937,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140164
1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5421
1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81
1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2447
1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11
1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3048
1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,248
1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1938,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,147
1938,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,654
1938,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14
1938,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4240
1938,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,396
1938,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
1938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1235
1938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9
1938,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4449
1938,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,83
1938,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,67
1938,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
1938,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1938,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,482
1938,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12
1938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,192
1938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3909
1938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,306
1938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5
1938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
1938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1938,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,637
1938,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1938,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,453
1938,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9994
1938,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,344
1938,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
1938,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1938,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
1938,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1938,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1938,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
1938,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1938,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
1938,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
1938,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2706
1938,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4803
1938,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
1938,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1938,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
1938,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
1938,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1938,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1938,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9846
1938,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67
1938,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1938,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
